date,file_name,download_link
04-02-2019,20190204_BSE.csv,https://www.samco.in/bse_nse_mcx/datacopy/L3Zhci93d3cvaHRtbC9zYW1jby9wdWJsaWNfaHRtbC9Eb3dubG9hZHMvYmhhdmNvcHlfZGF0YS8yMDE5LTAyLTA0LzIwMTkwMjA0X0JTRS5jc3Y
05-02-2019,20190205_NSE.csv,https://www.samco.in/bse_nse_mcx/datacopy/L3Zhci93d3cvaHRtbC9zYW1jby9wdWJsaWNfaHRtbC9Eb3dubG9hZHMvYmhhdmNvcHlfZGF0YS8yMDE5LTAyLTA1LzIwMTkwMjA1X05TRS5jc3Y
05-02-2019,20190205_BSE.csv,https://www.samco.in/bse_nse_mcx/datacopy/L3Zhci93d3cvaHRtbC9zYW1jby9wdWJsaWNfaHRtbC9Eb3dubG9hZHMvYmhhdmNvcHlfZGF0YS8yMDE5LTAyLTA1LzIwMTkwMjA1X0JTRS5jc3Y
06-02-2019,20190206_NSE.csv,https://www.samco.in/bse_nse_mcx/datacopy/L3Zhci93d3cvaHRtbC9zYW1jby9wdWJsaWNfaHRtbC9Eb3dubG9hZHMvYmhhdmNvcHlfZGF0YS8yMDE5LTAyLTA2LzIwMTkwMjA2X05TRS5jc3Y
06-02-2019,20190206_BSE.csv,https://www.samco.in/bse_nse_mcx/datacopy/L3Zhci93d3cvaHRtbC9zYW1jby9wdWJsaWNfaHRtbC9Eb3dubG9hZHMvYmhhdmNvcHlfZGF0YS8yMDE5LTAyLTA2LzIwMTkwMjA2X0JTRS5jc3Y
07-02-2019,20190207_NSE.csv,https://www.samco.in/bse_nse_mcx/datacopy/L3Zhci93d3cvaHRtbC9zYW1jby9wdWJsaWNfaHRtbC9Eb3dubG9hZHMvYmhhdmNvcHlfZGF0YS8yMDE5LTAyLTA3LzIwMTkwMjA3X05TRS5jc3Y
07-02-2019,20190207_BSE.csv,https://www.samco.in/bse_nse_mcx/datacopy/L3Zhci93d3cvaHRtbC9zYW1jby9wdWJsaWNfaHRtbC9Eb3dubG9hZHMvYmhhdmNvcHlfZGF0YS8yMDE5LTAyLTA3LzIwMTkwMjA3X0JTRS5jc3Y
08-02-2019,20190208_NSE.csv,https://www.samco.in/bse_nse_mcx/datacopy/L3Zhci93d3cvaHRtbC9zYW1jby9wdWJsaWNfaHRtbC9Eb3dubG9hZHMvYmhhdmNvcHlfZGF0YS8yMDE5LTAyLTA4LzIwMTkwMjA4X05TRS5jc3Y
08-02-2019,20190208_BSE.csv,https://www.samco.in/bse_nse_mcx/datacopy/L3Zhci93d3cvaHRtbC9zYW1jby9wdWJsaWNfaHRtbC9Eb3dubG9hZHMvYmhhdmNvcHlfZGF0YS8yMDE5LTAyLTA4LzIwMTkwMjA4X0JTRS5jc3Y
11-02-2019,20190211_NSE.csv,https://www.samco.in/bse_nse_mcx/datacopy/L3Zhci93d3cvaHRtbC9zYW1jby9wdWJsaWNfaHRtbC9Eb3dubG9hZHMvYmhhdmNvcHlfZGF0YS8yMDE5LTAyLTExLzIwMTkwMjExX05TRS5jc3Y
11-02-2019,20190211_BSE.csv,https://www.samco.in/bse_nse_mcx/datacopy/L3Zhci93d3cvaHRtbC9zYW1jby9wdWJsaWNfaHRtbC9Eb3dubG9hZHMvYmhhdmNvcHlfZGF0YS8yMDE5LTAyLTExLzIwMTkwMjExX0JTRS5jc3Y
12-02-2019,20190212_NSE.csv,https://www.samco.in/bse_nse_mcx/datacopy/L3Zhci93d3cvaHRtbC9zYW1jby9wdWJsaWNfaHRtbC9Eb3dubG9hZHMvYmhhdmNvcHlfZGF0YS8yMDE5LTAyLTEyLzIwMTkwMjEyX05TRS5jc3Y
12-02-2019,20190212_BSE.csv,https://www.samco.in/bse_nse_mcx/datacopy/L3Zhci93d3cvaHRtbC9zYW1jby9wdWJsaWNfaHRtbC9Eb3dubG9hZHMvYmhhdmNvcHlfZGF0YS8yMDE5LTAyLTEyLzIwMTkwMjEyX0JTRS5jc3Y
13-02-2019,20190213_NSE.csv,https://www.samco.in/bse_nse_mcx/datacopy/L3Zhci93d3cvaHRtbC9zYW1jby9wdWJsaWNfaHRtbC9Eb3dubG9hZHMvYmhhdmNvcHlfZGF0YS8yMDE5LTAyLTEzLzIwMTkwMjEzX05TRS5jc3Y
13-02-2019,20190213_BSE.csv,https://www.samco.in/bse_nse_mcx/datacopy/L3Zhci93d3cvaHRtbC9zYW1jby9wdWJsaWNfaHRtbC9Eb3dubG9hZHMvYmhhdmNvcHlfZGF0YS8yMDE5LTAyLTEzLzIwMTkwMjEzX0JTRS5jc3Y
14-02-2019,20190214_NSE.csv,https://www.samco.in/bse_nse_mcx/datacopy/L3Zhci93d3cvaHRtbC9zYW1jby9wdWJsaWNfaHRtbC9Eb3dubG9hZHMvYmhhdmNvcHlfZGF0YS8yMDE5LTAyLTE0LzIwMTkwMjE0X05TRS5jc3Y
14-02-2019,20190214_BSE.csv,https://www.samco.in/bse_nse_mcx/datacopy/L3Zhci93d3cvaHRtbC9zYW1jby9wdWJsaWNfaHRtbC9Eb3dubG9hZHMvYmhhdmNvcHlfZGF0YS8yMDE5LTAyLTE0LzIwMTkwMjE0X0JTRS5jc3Y
15-02-2019,20190215_NSE.csv,https://www.samco.in/bse_nse_mcx/datacopy/L3Zhci93d3cvaHRtbC9zYW1jby9wdWJsaWNfaHRtbC9Eb3dubG9hZHMvYmhhdmNvcHlfZGF0YS8yMDE5LTAyLTE1LzIwMTkwMjE1X05TRS5jc3Y
15-02-2019,20190215_BSE.csv,https://www.samco.in/bse_nse_mcx/datacopy/L3Zhci93d3cvaHRtbC9zYW1jby9wdWJsaWNfaHRtbC9Eb3dubG9hZHMvYmhhdmNvcHlfZGF0YS8yMDE5LTAyLTE1LzIwMTkwMjE1X0JTRS5jc3Y
18-02-2019,20190218_NSE.csv,https://www.samco.in/bse_nse_mcx/datacopy/L3Zhci93d3cvaHRtbC9zYW1jby9wdWJsaWNfaHRtbC9Eb3dubG9hZHMvYmhhdmNvcHlfZGF0YS8yMDE5LTAyLTE4LzIwMTkwMjE4X05TRS5jc3Y
18-02-2019,20190218_BSE.csv,https://www.samco.in/bse_nse_mcx/datacopy/L3Zhci93d3cvaHRtbC9zYW1jby9wdWJsaWNfaHRtbC9Eb3dubG9hZHMvYmhhdmNvcHlfZGF0YS8yMDE5LTAyLTE4LzIwMTkwMjE4X0JTRS5jc3Y
19-02-2019,20190219_NSE.csv,https://www.samco.in/bse_nse_mcx/datacopy/L3Zhci93d3cvaHRtbC9zYW1jby9wdWJsaWNfaHRtbC9Eb3dubG9hZHMvYmhhdmNvcHlfZGF0YS8yMDE5LTAyLTE5LzIwMTkwMjE5X05TRS5jc3Y
19-02-2019,20190219_BSE.csv,https://www.samco.in/bse_nse_mcx/datacopy/L3Zhci93d3cvaHRtbC9zYW1jby9wdWJsaWNfaHRtbC9Eb3dubG9hZHMvYmhhdmNvcHlfZGF0YS8yMDE5LTAyLTE5LzIwMTkwMjE5X0JTRS5jc3Y
20-02-2019,20190220_NSE.csv,https://www.samco.in/bse_nse_mcx/datacopy/L3Zhci93d3cvaHRtbC9zYW1jby9wdWJsaWNfaHRtbC9Eb3dubG9hZHMvYmhhdmNvcHlfZGF0YS8yMDE5LTAyLTIwLzIwMTkwMjIwX05TRS5jc3Y
20-02-2019,20190220_BSE.csv,https://www.samco.in/bse_nse_mcx/datacopy/L3Zhci93d3cvaHRtbC9zYW1jby9wdWJsaWNfaHRtbC9Eb3dubG9hZHMvYmhhdmNvcHlfZGF0YS8yMDE5LTAyLTIwLzIwMTkwMjIwX0JTRS5jc3Y
21-02-2019,20190221_NSE.csv,https://www.samco.in/bse_nse_mcx/datacopy/L3Zhci93d3cvaHRtbC9zYW1jby9wdWJsaWNfaHRtbC9Eb3dubG9hZHMvYmhhdmNvcHlfZGF0YS8yMDE5LTAyLTIxLzIwMTkwMjIxX05TRS5jc3Y
21-02-2019,20190221_BSE.csv,https://www.samco.in/bse_nse_mcx/datacopy/L3Zhci93d3cvaHRtbC9zYW1jby9wdWJsaWNfaHRtbC9Eb3dubG9hZHMvYmhhdmNvcHlfZGF0YS8yMDE5LTAyLTIxLzIwMTkwMjIxX0JTRS5jc3Y
22-02-2019,20190222_NSE.csv,https://www.samco.in/bse_nse_mcx/datacopy/L3Zhci93d3cvaHRtbC9zYW1jby9wdWJsaWNfaHRtbC9Eb3dubG9hZHMvYmhhdmNvcHlfZGF0YS8yMDE5LTAyLTIyLzIwMTkwMjIyX05TRS5jc3Y
22-02-2019,20190222_BSE.csv,https://www.samco.in/bse_nse_mcx/datacopy/L3Zhci93d3cvaHRtbC9zYW1jby9wdWJsaWNfaHRtbC9Eb3dubG9hZHMvYmhhdmNvcHlfZGF0YS8yMDE5LTAyLTIyLzIwMTkwMjIyX0JTRS5jc3Y
25-02-2019,20190225_NSE.csv,https://www.samco.in/bse_nse_mcx/datacopy/L3Zhci93d3cvaHRtbC9zYW1jby9wdWJsaWNfaHRtbC9Eb3dubG9hZHMvYmhhdmNvcHlfZGF0YS8yMDE5LTAyLTI1LzIwMTkwMjI1X05TRS5jc3Y
25-02-2019,20190225_BSE.csv,https://www.samco.in/bse_nse_mcx/datacopy/L3Zhci93d3cvaHRtbC9zYW1jby9wdWJsaWNfaHRtbC9Eb3dubG9hZHMvYmhhdmNvcHlfZGF0YS8yMDE5LTAyLTI1LzIwMTkwMjI1X0JTRS5jc3Y
26-02-2019,20190226_NSE.csv,https://www.samco.in/bse_nse_mcx/datacopy/L3Zhci93d3cvaHRtbC9zYW1jby9wdWJsaWNfaHRtbC9Eb3dubG9hZHMvYmhhdmNvcHlfZGF0YS8yMDE5LTAyLTI2LzIwMTkwMjI2X05TRS5jc3Y
26-02-2019,20190226_BSE.csv,https://www.samco.in/bse_nse_mcx/datacopy/L3Zhci93d3cvaHRtbC9zYW1jby9wdWJsaWNfaHRtbC9Eb3dubG9hZHMvYmhhdmNvcHlfZGF0YS8yMDE5LTAyLTI2LzIwMTkwMjI2X0JTRS5jc3Y
27-02-2019,20190227_NSE.csv,https://www.samco.in/bse_nse_mcx/datacopy/L3Zhci93d3cvaHRtbC9zYW1jby9wdWJsaWNfaHRtbC9Eb3dubG9hZHMvYmhhdmNvcHlfZGF0YS8yMDE5LTAyLTI3LzIwMTkwMjI3X05TRS5jc3Y
27-02-2019,20190227_BSE.csv,https://www.samco.in/bse_nse_mcx/datacopy/L3Zhci93d3cvaHRtbC9zYW1jby9wdWJsaWNfaHRtbC9Eb3dubG9hZHMvYmhhdmNvcHlfZGF0YS8yMDE5LTAyLTI3LzIwMTkwMjI3X0JTRS5jc3Y
28-02-2019,20190228_NSE.csv,https://www.samco.in/bse_nse_mcx/datacopy/L3Zhci93d3cvaHRtbC9zYW1jby9wdWJsaWNfaHRtbC9Eb3dubG9hZHMvYmhhdmNvcHlfZGF0YS8yMDE5LTAyLTI4LzIwMTkwMjI4X05TRS5jc3Y
28-02-2019,20190228_BSE.csv,https://www.samco.in/bse_nse_mcx/datacopy/L3Zhci93d3cvaHRtbC9zYW1jby9wdWJsaWNfaHRtbC9Eb3dubG9hZHMvYmhhdmNvcHlfZGF0YS8yMDE5LTAyLTI4LzIwMTkwMjI4X0JTRS5jc3Y
01-02-2020,20200201_NSE.csv,https://www.samco.in/bse_nse_mcx/datacopy/L3Zhci93d3cvaHRtbC9zYW1jby9wdWJsaWNfaHRtbC9Eb3dubG9hZHMvYmhhdmNvcHlfZGF0YS8yMDIwLTAyLTAxLzIwMjAwMjAxX05TRS5jc3Y
01-02-2020,20200201_BSE.csv,https://www.samco.in/bse_nse_mcx/datacopy/L3Zhci93d3cvaHRtbC9zYW1jby9wdWJsaWNfaHRtbC9Eb3dubG9hZHMvYmhhdmNvcHlfZGF0YS8yMDIwLTAyLTAxLzIwMjAwMjAxX0JTRS5jc3Y
03-02-2020,20200203_NSE.csv,https://www.samco.in/bse_nse_mcx/datacopy/L3Zhci93d3cvaHRtbC9zYW1jby9wdWJsaWNfaHRtbC9Eb3dubG9hZHMvYmhhdmNvcHlfZGF0YS8yMDIwLTAyLTAzLzIwMjAwMjAzX05TRS5jc3Y
03-02-2020,20200203_BSE.csv,https://www.samco.in/bse_nse_mcx/datacopy/L3Zhci93d3cvaHRtbC9zYW1jby9wdWJsaWNfaHRtbC9Eb3dubG9hZHMvYmhhdmNvcHlfZGF0YS8yMDIwLTAyLTAzLzIwMjAwMjAzX0JTRS5jc3Y
04-02-2020,20200204_NSE.csv,https://www.samco.in/bse_nse_mcx/datacopy/L3Zhci93d3cvaHRtbC9zYW1jby9wdWJsaWNfaHRtbC9Eb3dubG9hZHMvYmhhdmNvcHlfZGF0YS8yMDIwLTAyLTA0LzIwMjAwMjA0X05TRS5jc3Y
04-02-2020,20200204_BSE.csv,https://www.samco.in/bse_nse_mcx/datacopy/L3Zhci93d3cvaHRtbC9zYW1jby9wdWJsaWNfaHRtbC9Eb3dubG9hZHMvYmhhdmNvcHlfZGF0YS8yMDIwLTAyLTA0LzIwMjAwMjA0X0JTRS5jc3Y
05-02-2020,20200205_NSE.csv,https://www.samco.in/bse_nse_mcx/datacopy/L3Zhci93d3cvaHRtbC9zYW1jby9wdWJsaWNfaHRtbC9Eb3dubG9hZHMvYmhhdmNvcHlfZGF0YS8yMDIwLTAyLTA1LzIwMjAwMjA1X05TRS5jc3Y
05-02-2020,20200205_BSE.csv,https://www.samco.in/bse_nse_mcx/datacopy/L3Zhci93d3cvaHRtbC9zYW1jby9wdWJsaWNfaHRtbC9Eb3dubG9hZHMvYmhhdmNvcHlfZGF0YS8yMDIwLTAyLTA1LzIwMjAwMjA1X0JTRS5jc3Y
06-02-2020,20200206_NSE.csv,https://www.samco.in/bse_nse_mcx/datacopy/L3Zhci93d3cvaHRtbC9zYW1jby9wdWJsaWNfaHRtbC9Eb3dubG9hZHMvYmhhdmNvcHlfZGF0YS8yMDIwLTAyLTA2LzIwMjAwMjA2X05TRS5jc3Y
06-02-2020,20200206_BSE.csv,https://www.samco.in/bse_nse_mcx/datacopy/L3Zhci93d3cvaHRtbC9zYW1jby9wdWJsaWNfaHRtbC9Eb3dubG9hZHMvYmhhdmNvcHlfZGF0YS8yMDIwLTAyLTA2LzIwMjAwMjA2X0JTRS5jc3Y
07-02-2020,20200207_NSE.csv,https://www.samco.in/bse_nse_mcx/datacopy/L3Zhci93d3cvaHRtbC9zYW1jby9wdWJsaWNfaHRtbC9Eb3dubG9hZHMvYmhhdmNvcHlfZGF0YS8yMDIwLTAyLTA3LzIwMjAwMjA3X05TRS5jc3Y
07-02-2020,20200207_BSE.csv,https://www.samco.in/bse_nse_mcx/datacopy/L3Zhci93d3cvaHRtbC9zYW1jby9wdWJsaWNfaHRtbC9Eb3dubG9hZHMvYmhhdmNvcHlfZGF0YS8yMDIwLTAyLTA3LzIwMjAwMjA3X0JTRS5jc3Y
10-02-2020,20200210_NSE.csv,https://www.samco.in/bse_nse_mcx/datacopy/L3Zhci93d3cvaHRtbC9zYW1jby9wdWJsaWNfaHRtbC9Eb3dubG9hZHMvYmhhdmNvcHlfZGF0YS8yMDIwLTAyLTEwLzIwMjAwMjEwX05TRS5jc3Y
10-02-2020,20200210_BSE.csv,https://www.samco.in/bse_nse_mcx/datacopy/L3Zhci93d3cvaHRtbC9zYW1jby9wdWJsaWNfaHRtbC9Eb3dubG9hZHMvYmhhdmNvcHlfZGF0YS8yMDIwLTAyLTEwLzIwMjAwMjEwX0JTRS5jc3Y
11-02-2020,20200211_NSE.csv,https://www.samco.in/bse_nse_mcx/datacopy/L3Zhci93d3cvaHRtbC9zYW1jby9wdWJsaWNfaHRtbC9Eb3dubG9hZHMvYmhhdmNvcHlfZGF0YS8yMDIwLTAyLTExLzIwMjAwMjExX05TRS5jc3Y
11-02-2020,20200211_BSE.csv,https://www.samco.in/bse_nse_mcx/datacopy/L3Zhci93d3cvaHRtbC9zYW1jby9wdWJsaWNfaHRtbC9Eb3dubG9hZHMvYmhhdmNvcHlfZGF0YS8yMDIwLTAyLTExLzIwMjAwMjExX0JTRS5jc3Y
12-02-2020,20200212_NSE.csv,https://www.samco.in/bse_nse_mcx/datacopy/L3Zhci93d3cvaHRtbC9zYW1jby9wdWJsaWNfaHRtbC9Eb3dubG9hZHMvYmhhdmNvcHlfZGF0YS8yMDIwLTAyLTEyLzIwMjAwMjEyX05TRS5jc3Y
12-02-2020,20200212_BSE.csv,https://www.samco.in/bse_nse_mcx/datacopy/L3Zhci93d3cvaHRtbC9zYW1jby9wdWJsaWNfaHRtbC9Eb3dubG9hZHMvYmhhdmNvcHlfZGF0YS8yMDIwLTAyLTEyLzIwMjAwMjEyX0JTRS5jc3Y
13-02-2020,20200213_NSE.csv,https://www.samco.in/bse_nse_mcx/datacopy/L3Zhci93d3cvaHRtbC9zYW1jby9wdWJsaWNfaHRtbC9Eb3dubG9hZHMvYmhhdmNvcHlfZGF0YS8yMDIwLTAyLTEzLzIwMjAwMjEzX05TRS5jc3Y
13-02-2020,20200213_BSE.csv,https://www.samco.in/bse_nse_mcx/datacopy/L3Zhci93d3cvaHRtbC9zYW1jby9wdWJsaWNfaHRtbC9Eb3dubG9hZHMvYmhhdmNvcHlfZGF0YS8yMDIwLTAyLTEzLzIwMjAwMjEzX0JTRS5jc3Y
14-02-2020,20200214_NSE.csv,https://www.samco.in/bse_nse_mcx/datacopy/L3Zhci93d3cvaHRtbC9zYW1jby9wdWJsaWNfaHRtbC9Eb3dubG9hZHMvYmhhdmNvcHlfZGF0YS8yMDIwLTAyLTE0LzIwMjAwMjE0X05TRS5jc3Y
14-02-2020,20200214_BSE.csv,https://www.samco.in/bse_nse_mcx/datacopy/L3Zhci93d3cvaHRtbC9zYW1jby9wdWJsaWNfaHRtbC9Eb3dubG9hZHMvYmhhdmNvcHlfZGF0YS8yMDIwLTAyLTE0LzIwMjAwMjE0X0JTRS5jc3Y
17-02-2020,20200217_NSE.csv,https://www.samco.in/bse_nse_mcx/datacopy/L3Zhci93d3cvaHRtbC9zYW1jby9wdWJsaWNfaHRtbC9Eb3dubG9hZHMvYmhhdmNvcHlfZGF0YS8yMDIwLTAyLTE3LzIwMjAwMjE3X05TRS5jc3Y
17-02-2020,20200217_BSE.csv,https://www.samco.in/bse_nse_mcx/datacopy/L3Zhci93d3cvaHRtbC9zYW1jby9wdWJsaWNfaHRtbC9Eb3dubG9hZHMvYmhhdmNvcHlfZGF0YS8yMDIwLTAyLTE3LzIwMjAwMjE3X0JTRS5jc3Y
18-02-2020,20200218_NSE.csv,https://www.samco.in/bse_nse_mcx/datacopy/L3Zhci93d3cvaHRtbC9zYW1jby9wdWJsaWNfaHRtbC9Eb3dubG9hZHMvYmhhdmNvcHlfZGF0YS8yMDIwLTAyLTE4LzIwMjAwMjE4X05TRS5jc3Y
18-02-2020,20200218_BSE.csv,https://www.samco.in/bse_nse_mcx/datacopy/L3Zhci93d3cvaHRtbC9zYW1jby9wdWJsaWNfaHRtbC9Eb3dubG9hZHMvYmhhdmNvcHlfZGF0YS8yMDIwLTAyLTE4LzIwMjAwMjE4X0JTRS5jc3Y
19-02-2020,20200219_NSE.csv,https://www.samco.in/bse_nse_mcx/datacopy/L3Zhci93d3cvaHRtbC9zYW1jby9wdWJsaWNfaHRtbC9Eb3dubG9hZHMvYmhhdmNvcHlfZGF0YS8yMDIwLTAyLTE5LzIwMjAwMjE5X05TRS5jc3Y
19-02-2020,20200219_BSE.csv,https://www.samco.in/bse_nse_mcx/datacopy/L3Zhci93d3cvaHRtbC9zYW1jby9wdWJsaWNfaHRtbC9Eb3dubG9hZHMvYmhhdmNvcHlfZGF0YS8yMDIwLTAyLTE5LzIwMjAwMjE5X0JTRS5jc3Y
20-02-2020,20200220_NSE.csv,https://www.samco.in/bse_nse_mcx/datacopy/L3Zhci93d3cvaHRtbC9zYW1jby9wdWJsaWNfaHRtbC9Eb3dubG9hZHMvYmhhdmNvcHlfZGF0YS8yMDIwLTAyLTIwLzIwMjAwMjIwX05TRS5jc3Y
20-02-2020,20200220_BSE.csv,https://www.samco.in/bse_nse_mcx/datacopy/L3Zhci93d3cvaHRtbC9zYW1jby9wdWJsaWNfaHRtbC9Eb3dubG9hZHMvYmhhdmNvcHlfZGF0YS8yMDIwLTAyLTIwLzIwMjAwMjIwX0JTRS5jc3Y
24-02-2020,20200224_NSE.csv,https://www.samco.in/bse_nse_mcx/datacopy/L3Zhci93d3cvaHRtbC9zYW1jby9wdWJsaWNfaHRtbC9Eb3dubG9hZHMvYmhhdmNvcHlfZGF0YS8yMDIwLTAyLTI0LzIwMjAwMjI0X05TRS5jc3Y
24-02-2020,20200224_BSE.csv,https://www.samco.in/bse_nse_mcx/datacopy/L3Zhci93d3cvaHRtbC9zYW1jby9wdWJsaWNfaHRtbC9Eb3dubG9hZHMvYmhhdmNvcHlfZGF0YS8yMDIwLTAyLTI0LzIwMjAwMjI0X0JTRS5jc3Y
25-02-2020,20200225_NSE.csv,https://www.samco.in/bse_nse_mcx/datacopy/L3Zhci93d3cvaHRtbC9zYW1jby9wdWJsaWNfaHRtbC9Eb3dubG9hZHMvYmhhdmNvcHlfZGF0YS8yMDIwLTAyLTI1LzIwMjAwMjI1X05TRS5jc3Y
25-02-2020,20200225_BSE.csv,https://www.samco.in/bse_nse_mcx/datacopy/L3Zhci93d3cvaHRtbC9zYW1jby9wdWJsaWNfaHRtbC9Eb3dubG9hZHMvYmhhdmNvcHlfZGF0YS8yMDIwLTAyLTI1LzIwMjAwMjI1X0JTRS5jc3Y
26-02-2020,20200226_NSE.csv,https://www.samco.in/bse_nse_mcx/datacopy/L3Zhci93d3cvaHRtbC9zYW1jby9wdWJsaWNfaHRtbC9Eb3dubG9hZHMvYmhhdmNvcHlfZGF0YS8yMDIwLTAyLTI2LzIwMjAwMjI2X05TRS5jc3Y
26-02-2020,20200226_BSE.csv,https://www.samco.in/bse_nse_mcx/datacopy/L3Zhci93d3cvaHRtbC9zYW1jby9wdWJsaWNfaHRtbC9Eb3dubG9hZHMvYmhhdmNvcHlfZGF0YS8yMDIwLTAyLTI2LzIwMjAwMjI2X0JTRS5jc3Y
27-02-2020,20200227_NSE.csv,https://www.samco.in/bse_nse_mcx/datacopy/L3Zhci93d3cvaHRtbC9zYW1jby9wdWJsaWNfaHRtbC9Eb3dubG9hZHMvYmhhdmNvcHlfZGF0YS8yMDIwLTAyLTI3LzIwMjAwMjI3X05TRS5jc3Y
27-02-2020,20200227_BSE.csv,https://www.samco.in/bse_nse_mcx/datacopy/L3Zhci93d3cvaHRtbC9zYW1jby9wdWJsaWNfaHRtbC9Eb3dubG9hZHMvYmhhdmNvcHlfZGF0YS8yMDIwLTAyLTI3LzIwMjAwMjI3X0JTRS5jc3Y
28-02-2020,20200228_NSE.csv,https://www.samco.in/bse_nse_mcx/datacopy/L3Zhci93d3cvaHRtbC9zYW1jby9wdWJsaWNfaHRtbC9Eb3dubG9hZHMvYmhhdmNvcHlfZGF0YS8yMDIwLTAyLTI4LzIwMjAwMjI4X05TRS5jc3Y
28-02-2020,20200228_BSE.csv,https://www.samco.in/bse_nse_mcx/datacopy/L3Zhci93d3cvaHRtbC9zYW1jby9wdWJsaWNfaHRtbC9Eb3dubG9hZHMvYmhhdmNvcHlfZGF0YS8yMDIwLTAyLTI4LzIwMjAwMjI4X0JTRS5jc3Y
01-02-2021,20210201_NSE.csv,https://www.samco.in/bse_nse_mcx/datacopy/L3Zhci93d3cvaHRtbC9zYW1jby9wdWJsaWNfaHRtbC9Eb3dubG9hZHMvYmhhdmNvcHlfZGF0YS8yMDIxLTAyLTAxLzIwMjEwMjAxX05TRS5jc3Y
01-02-2021,20210201_BSE.csv,https://www.samco.in/bse_nse_mcx/datacopy/L3Zhci93d3cvaHRtbC9zYW1jby9wdWJsaWNfaHRtbC9Eb3dubG9hZHMvYmhhdmNvcHlfZGF0YS8yMDIxLTAyLTAxLzIwMjEwMjAxX0JTRS5jc3Y
02-02-2021,20210202_NSE.csv,https://www.samco.in/bse_nse_mcx/datacopy/L3Zhci93d3cvaHRtbC9zYW1jby9wdWJsaWNfaHRtbC9Eb3dubG9hZHMvYmhhdmNvcHlfZGF0YS8yMDIxLTAyLTAyLzIwMjEwMjAyX05TRS5jc3Y
02-02-2021,20210202_BSE.csv,https://www.samco.in/bse_nse_mcx/datacopy/L3Zhci93d3cvaHRtbC9zYW1jby9wdWJsaWNfaHRtbC9Eb3dubG9hZHMvYmhhdmNvcHlfZGF0YS8yMDIxLTAyLTAyLzIwMjEwMjAyX0JTRS5jc3Y
03-02-2021,20210203_NSE.csv,https://www.samco.in/bse_nse_mcx/datacopy/L3Zhci93d3cvaHRtbC9zYW1jby9wdWJsaWNfaHRtbC9Eb3dubG9hZHMvYmhhdmNvcHlfZGF0YS8yMDIxLTAyLTAzLzIwMjEwMjAzX05TRS5jc3Y
03-02-2021,20210203_BSE.csv,https://www.samco.in/bse_nse_mcx/datacopy/L3Zhci93d3cvaHRtbC9zYW1jby9wdWJsaWNfaHRtbC9Eb3dubG9hZHMvYmhhdmNvcHlfZGF0YS8yMDIxLTAyLTAzLzIwMjEwMjAzX0JTRS5jc3Y
04-02-2021,20210204_NSE.csv,https://www.samco.in/bse_nse_mcx/datacopy/L3Zhci93d3cvaHRtbC9zYW1jby9wdWJsaWNfaHRtbC9Eb3dubG9hZHMvYmhhdmNvcHlfZGF0YS8yMDIxLTAyLTA0LzIwMjEwMjA0X05TRS5jc3Y
04-02-2021,20210204_BSE.csv,https://www.samco.in/bse_nse_mcx/datacopy/L3Zhci93d3cvaHRtbC9zYW1jby9wdWJsaWNfaHRtbC9Eb3dubG9hZHMvYmhhdmNvcHlfZGF0YS8yMDIxLTAyLTA0LzIwMjEwMjA0X0JTRS5jc3Y
05-02-2021,20210205_NSE.csv,https://www.samco.in/bse_nse_mcx/datacopy/L3Zhci93d3cvaHRtbC9zYW1jby9wdWJsaWNfaHRtbC9Eb3dubG9hZHMvYmhhdmNvcHlfZGF0YS8yMDIxLTAyLTA1LzIwMjEwMjA1X05TRS5jc3Y
05-02-2021,20210205_BSE.csv,https://www.samco.in/bse_nse_mcx/datacopy/L3Zhci93d3cvaHRtbC9zYW1jby9wdWJsaWNfaHRtbC9Eb3dubG9hZHMvYmhhdmNvcHlfZGF0YS8yMDIxLTAyLTA1LzIwMjEwMjA1X0JTRS5jc3Y
08-02-2021,20210208_NSE.csv,https://www.samco.in/bse_nse_mcx/datacopy/L3Zhci93d3cvaHRtbC9zYW1jby9wdWJsaWNfaHRtbC9Eb3dubG9hZHMvYmhhdmNvcHlfZGF0YS8yMDIxLTAyLTA4LzIwMjEwMjA4X05TRS5jc3Y
08-02-2021,20210208_BSE.csv,https://www.samco.in/bse_nse_mcx/datacopy/L3Zhci93d3cvaHRtbC9zYW1jby9wdWJsaWNfaHRtbC9Eb3dubG9hZHMvYmhhdmNvcHlfZGF0YS8yMDIxLTAyLTA4LzIwMjEwMjA4X0JTRS5jc3Y
09-02-2021,20210209_NSE.csv,https://www.samco.in/bse_nse_mcx/datacopy/L3Zhci93d3cvaHRtbC9zYW1jby9wdWJsaWNfaHRtbC9Eb3dubG9hZHMvYmhhdmNvcHlfZGF0YS8yMDIxLTAyLTA5LzIwMjEwMjA5X05TRS5jc3Y
09-02-2021,20210209_BSE.csv,https://www.samco.in/bse_nse_mcx/datacopy/L3Zhci93d3cvaHRtbC9zYW1jby9wdWJsaWNfaHRtbC9Eb3dubG9hZHMvYmhhdmNvcHlfZGF0YS8yMDIxLTAyLTA5LzIwMjEwMjA5X0JTRS5jc3Y
